"name","sector","drInCharge","address","addressWithUnit","tel","email"
"","","","Sunway Medical Centre Sdn Bhd (6)Bandar Sunway  47500 Subang Jaya  Selangor Darul Ehsan  MALAYSIA","Sunway Medical Centre Sdn Bhd (6), HD Unit","03-74919191  28041","krishnak@sunway.com.my"
"Sunway Medical Centre Sdn Bhd (7), HD Unit","PRIVATE","","","","",""
"","","","Sunway Medical Centre Sdn Bhd (7)Tower C, No. 5, Jalan Lagoon SelatanBandar Sunway  47500 Subang Jaya  Selangor Darul Ehsan  MALAYSIA","Sunway Medical Centre Sdn Bhd (7), HD Unit","03-74919191  28043",""
"Sunway Medical Centre Sdn Bhd (8), HD Unit","PRIVATE","","","","",""
"","","","Sunway Medical Centre Sdn Bhd (8)No. 5, Jalan Lagoon SelatanBandar Sunway  47500 Subang Jaya  Selangor Darul Ehsan  MALAYSIA","Sunway Medical Centre Sdn Bhd (8), HD Unit","03-74919191  11037/38",""
"Sime Darby Medical Centre Subang Jaya, Tx Unit","PRIVATE","SYAMA PRASAD A/L K C A MENON;","","","",""
"","","","Renal Transplant Clinic (c/o Dr. Prasad Clinic)Sime Darby Medical Centre Subang Jaya Sdn BhdNo. 1, Jalan SS 12/1A  47500 Subang Jaya  Selangor Darul Ehsan  MALAYSIA","Sime Darby Medical Centre Subang Jaya, Tx Unit","( 03)56391212  469",""
"Sunway Medical Centre, TX Unit","PRIVATE","SEOW VEI  KEN;","","","",""
"","","","Sunway Medical CentreNo. 5, Jln Lagoon Selatan, Bandar Sunway  47500 Subang Jaya  Selangor Darul Ehsan  MALAYSIA","Sunway Medical Centre, TX Unit","(03)74919191","krishnak@sunway.com.my"
"Sungai Besar","","","","","",""
"Pusat Dialisis Davita Sungai Besar, HD Unit","PRIVATE","KOH CHOON HE;","","","",""
"","","","Pusat Dialisis Davita Sungai BesarNo. 4 & 5, Jln Gemilang 1Tmn Gemilang  45300 Sungai Besar  Selangor Darul Ehsan  MALAYSIA","Pusat Dialisis Davita Sungai Besar, HD Unit","0162267671","cdcbe1@gmail.com"
"Pusat Dialisis MAIS Cawangan Sungai Besar, HD Unit","PRIVATE","NOR HAYATI BINTI MD ARIS;","","","",""
"","","","Pusat Dialisis MAIS Cawangan Sungai Besar(Yayasan Islam Darul Ehsan)No. 17 & 19, Jalan Perwira 2Taman Perwira  45300 Sungai Besar  Selangor Darul Ehsan  MALAYSIA","Pusat Dialisis MAIS Cawangan Sungai Besar, HD Unit","( 03)32241262","sungaibesaryide@yahoo.com"
"Pusat Dialisis Nephrocare Global (Cawangan Sungai Besar), HD Unit","PRIVATE","MOHAMAD SALLEHIN BIN HJ ABU BAKAR;","","","",""
"","","","Pusat Dialisis Nephrocare Global (Cawangan Sungai Besar)No. 1, 3, 5 Dan & Aras BawahMutiara Niaga Sungai BesarJalan MNSB 2  45300 Sungai Besar  Selangor Darul Ehsan  MALAYSIA","Pusat Dialisis Nephrocare Global (Cawangan Sungai Besar), HD Unit","03-32246348",""
"Sungai Buloh","","","","","",""
"Pusat Perubatan Universiti Teknologi Mara, CAPD Unit","UNIVERSITY","MUHAMMAD IQBAL BIN ABDUL HAFIDZ;","","","",""
"","","","Pusat Perubatan Universiti Teknologi MaraSungai Buloh CampusJalan Hospital  47000 Sungai Buloh  Selangor Darul Ehsan  MALAYSIA","Pusat Perubatan Universiti Teknologi Mara, CAPD Unit","03-61265280",""
"Bahiah Dialysis Centre, HD Unit","PRIVATE","BAHIAH BINTI BAHARUDIN;","","","",""
"","","","Bahiah Dialysis Centre Sdn BhdNo. 18-20, Jalan Bidara 6/3Saujana Utama3  47000 Sungai Buloh  Selangor Darul Ehsan  MALAYSIA","Bahiah Dialysis Centre, HD Unit","( 03)61284551",""
"Nefrocare Heamodialysis, HD Unit","PRIVATE","LIM LI HAN;","","","",""
"","","","Nefrocare Heamodialysis23, Jalan BSC 2B/1,Bandar Seri Coalfields  47000 Sungai Buloh  Selangor Darul Ehsan  MALAYSIA","Nefrocare Heamodialysis, HD Unit","(03)67340795","nefrocareheamodialysis@gmail.com"
"Pusat Dialisis Indah (Sungai Buloh), HD Unit","PRIVATE","CHANDRIGA A/P MARIMUTHU;","","","",""
"","","","No. 21, 23 & 25, Jalan BSC 2C/4Precint 2C, Bandar Seri Coalfields  47000 Sungai Buloh  Selangor Darul Ehsan  MALAYSIA","Pusat Dialisis Indah (Sungai Buloh), HD Unit","03-60876017",""
"Pusat Dialisis Mukmin Sungai Buloh, HD Unit","PRIVATE","KALAICHELVAN A/L BATUMALAI;","","","",""
"","","","Pusat Dialisis Mukmin Sungai Buloh(Gedung Penawar Sdn Bhd)No. 49, 49A & 51, Jalan BRP 1/4Bukit Rahman Putra  47000 Sungai Buloh  Selangor Darul Ehsan  MALAYSIA","Pusat Dialisis Mukmin Sungai Buloh, HD Unit","( 03)61488085","pdmsgbuloh@gedungpenawar.com"
"Pusat Dialysis Mesra (Rahman Putra), HD Unit","PRIVATE","RAMAKRISHNAN A/L SENKODAN;","","","",""
"","","","Pusta Dialysis Mesra Bukit Rahman Putra(Pusat Dialysis Mesra Sdn Bhd)No. 23, Jalan BRP1/3Bukit Rahman Putra  47000 Sungai Buloh  Selangor Darul Ehsan  MALAYSIA","Pusat Dialysis Mesra (Rahman Putra), HD Unit","( 03)61574047","-"
"Pusat Perubatan Universiti Teknologi Mara, HD Unit","UNIVERSITY","MUHAMMAD IQBAL BIN ABDUL HAFIDZ;","","","",""
"","","","PUSAT PAKAR PERUBATAN UITMKAMPUS SUNGAI BULOHJALAN HOSPITAL  47000 Sungai Buloh  Selangor Darul Ehsan  MALAYSIA","Pusat Perubatan Universiti Teknologi Mara, HD Unit","03-61265280","-"
"Pusat Rawatan Dialisis AZ Yusra Dialysis Sdn Bhd (Sg. Buloh), HD Unit","PRIVATE","FAIZATUL AZIMAH BINTI ABDULLAH;","","","",""
"","","","Pusat Rawatan Dialisis AZ Yusra Dialysis Sdn Bhd (Sg. Buloh)No. 95-G, Jalan Nautika B U20/BPusat Komersil TSB, Seksyen U20Shah Alam  40160 Sungai Buloh  Selangor Darul Ehsan  MALAYSIA","Pusat Rawatan Dialisis AZ Yusra Dialysis Sdn Bhd (Sg. Buloh), HD Unit","03-61434371","az.yusra.dialysis.sgb@gmail.com"
"Sungai Buloh Hospital, HD Unit","MOH","","","","",""
"","","","Haemodialysis UnitHospital Sungai BulohJalan Hospital  47000 Sungai Buloh  Selangor Darul Ehsan  MALAYSIA","Sungai Buloh Hospital, HD Unit","( 03)61454333  4146 /4154","amatnije08@yahoo.com"
"Pusat Perubatan Universiti Teknologi Mara, MRRB Unit","UNIVERSITY","MUHAMMAD IQBAL BIN ABDUL HAFIDZ;","","","",""
"","","","Pusat Perubatan Universiti Teknologi MaraSungai Buloh CampusJalan Hospital  47000 Sungai Buloh  Selangor Darul Ehsan  MALAYSIA","Pusat Perubatan Universiti Teknologi Mara, MRRB Unit","( 03)61265000  5280",""
"Sungai Buloh Hospital, MRRB Unit","MOH","JEEVITA SUPAYAH;","","","",""
"","","","Sungai Buloh HospitalUnit DialisisJalan Hospital  47000 Sungai Buloh  Selangor Darul Ehsan  MALAYSIA","Sungai Buloh Hospital, MRRB Unit","03-61454333  4146/4150","hsgbuloh@gov.com.my"
"Sungai Pelek","","","","","",""
"Pusat Hemodialisis Harmoni Hemodialisis (Cawangan Sungai Pelek), HD Unit","PRIVATE","SREETHARAN A/L MUTHUSAMY;","","","",""
"","","","Pusat Hemodialisis Harmoni Hemodialisis (Cawangan Sungai Pelek)No.39-G, 41-G, F Jalan Tenteram 1Taman Tenteram  43950 Sungai Pelek  Selangor Darul Ehsan  MALAYSIA","Pusat Hemodialisis Harmoni Hemodialisis (Cawangan Sungai Pelek), HD Unit","018-4617723","harmonihdsgpelekadm@gmail.com"
"Tanjung Karang","","","","","",""
"Pusat Dialisis Davita Tanjung Karang, HD Unit","PRIVATE","TAN SONG CHOOI;","","","",""
"","","","Pusat Dialisis Davita Tanjung KarangNo.20, Lorong Bahagia DuaJalan Sungai Kajang  45500 Tanjung Karang  Selangor Darul Ehsan  MALAYSIA","Pusat Dialisis Davita Tanjung Karang, HD Unit","016-2267687","Nursyakirah.Ramli@davita.com"
"Pusat Dialisis Nephrocare Global (Cawangan Tanjung Karang), HD Unit","PRIVATE","","","","",""
"","","","Pusat Dialisis Nephrocare Global (Cawangan Tanjung Karang)No.39, 41 & 41-1, Jalan Makmur 1Taman Makmur  45500 Tanjung Karang  Selangor Darul Ehsan  MALAYSIA","Pusat Dialisis Nephrocare Global (Cawangan Tanjung Karang), HD Unit","03-32698231",""
"Tanjung Karang Hospital, HD Unit","MOH","TARMESSRI A/P RAMACHANDRAN;","","","",""
"","","","Haemodialysis Unit Tanjung Karang HospitalPekan Tanjong Karang  45500 Tanjung Karang  Selangor Darul Ehsan  MALAYSIA","Tanjung Karang Hospital, HD Unit","03-32682000","hduhtk@gmail.com"
"Telok Panglima Garang","","","","","",""
"Pusat Dialisis Mukmin Telok Panglima Garang, HD Unit","PRIVATE","ZAINAL ABIDIN BIN AWANG;","","","",""
"","","","Pusat Dialisis Mukmin Telok Panglima Garang(Gedung Penawar Sdn Bhd)No. 3 & 5, Jalan Amal 13Taman Halijahton  42500 Telok Panglima Garang  Selangor Darul Ehsan  MALAYSIA","Pusat Dialisis Mukmin Telok Panglima Garang, HD Unit","(012)3020779","pdmtpg@gedungpenawar.com"
"Teluk Panglima Garang","","","","","",""
"Pusat Dialisis Sijangkang, HD Unit","PRIVATE","SHAIKH JAFFAR B SHAIKH KONEL;","","","",""
"","","","Pusat Dialisis Sijangkang Sdn BhdNo. 22 & 24, Jalan Desa 2Taman Desa Sijangkang  42500 Teluk Panglima Garang  Selangor Darul Ehsan  MALAYSIA","Pusat Dialisis Sijangkang, HD Unit","( 03)31220595","mas_pds03@yahoo.com"
"Ulu Kelang","","","","","",""
"Pusat Dialisis MAIS (Melawati), HD Unit","PRIVATE","GANESHWARAN A/L K. MUTHUSAMY;","","","",""
"","","","MAIS Dialisis Sdn Bhd (Yayasan Islam Darul Ehsan)No. 336-337, Lorong SerawakTaman Melawati Urban 1Pusat Bandar Melawati  53100 Ulu Kelang  Selangor Darul Ehsan  MALAYSIA","Pusat Dialisis MAIS (Melawati), HD Unit","( 03)41088361","tamanmelawatiyide@gmail.com"
